"","Amid12","Amid39","Amid40","Amid41","Amid46","Amid49","Amid7","Ileum12","Ileum17","Ileum18","Ileum19","Ileum20","Ileum21","Ileum2","Ileum3","Ileum5","Ileum7","Ileum9","Lmid2","Lmid3","Lmid5","Lmid9","Paunch12","Paunch17","Paunch18","Paunch19","Paunch20","Paunch21","Paunch2","Paunch3","Paunch5","Paunch9","hind12","hind39","hind40","hind41","hind46","hind48","hind49","hind4","hind7"
"Ileum20",0.394717620141,0.367243353229,0.339801155841,0.339144611363,0.401461878224,0.316409126445,0.42313741063,0.226302451077,0.165725075903,0.222444680475,0.266990395874,0,0.275623082462,0.422480116906,0.397678137194,0.439281588847,0.42390833441,0.387779384295,0.435091234542,0.424505908381,0.418047699094,0.38117069862,0.514516058194,0.512249313479,0.487161412457,0.499970547783,0.513770815208,0.571920114796,0.376561456668,0.389570210609,0.389607932599,0.487599709959,0.358704554892,0.503405787906,0.50571291983,0.481303492362,0.494330031009,0.501763242336,0.485630561147,0.415990024202,0.455679458972
"Ileum21",0.452344839729,0.390678317195,0.404050964647,0.355935223981,0.440378680314,0.348261180321,0.39234776797,0.226156702367,0.222625730811,0.251361003067,0.264062069494,0.275623082462,0,0.471280677862,0.45163334318,0.487662595207,0.490297586376,0.445888114487,0.488213220428,0.488369381805,0.47175823082,0.435624267928,0.512004634954,0.491853677271,0.481326758603,0.497801506037,0.497892131848,0.580932516158,0.388510201172,0.394811826935,0.387454822265,0.475549544325,0.392880672956,0.522738940572,0.516522396588,0.51149582407,0.502006417539,0.529373244084,0.523892047405,0.431726153652,0.496710027836
"Ileum2",0.581985210635,0.577285109973,0.575287914099,0.509520212055,0.571921990278,0.595899983889,0.553582067176,0.474608740341,0.477038307153,0.480942074763,0.528088982698,0.422480116906,0.471280677862,0,0.104647820968,0.150973861123,0.15470389401,0.162054141565,0.101566378918,0.122580484657,0.192725262274,0.226422030418,0.664946836106,0.663742970409,0.645167658105,0.657497759041,0.666883943568,0.718793087394,0.530069232548,0.552727395845,0.497505737611,0.642597342391,0.56510961356,0.676037998976,0.643823932582,0.639212815018,0.634353106885,0.652079106724,0.596753469421,0.581191624526,0.59446317974
"Ileum3",0.563841688399,0.562480020549,0.556322032415,0.493541604477,0.557136552584,0.577249165495,0.542657385962,0.448402185645,0.454904387519,0.458349648429,0.50734859627,0.397678137194,0.45163334318,0.104647820968,0,0.145068046695,0.136508750696,0.159652809839,0.12456415019,0.116403577361,0.182735680064,0.214607265992,0.655140638536,0.652895952643,0.635891855625,0.647316964153,0.65720388728,0.708173542804,0.518457279262,0.542237027109,0.486579784901,0.633006488243,0.545802261062,0.657313042676,0.636216451024,0.619457109708,0.623209538745,0.643031114604,0.586782982453,0.566110380314,0.58646739361
"Ileum5",0.594563428932,0.594700024824,0.590547492824,0.525677649526,0.584355730771,0.612298658984,0.565745355809,0.482049269838,0.495672490434,0.504509235044,0.546021109661,0.439281588847,0.487662595207,0.150973861123,0.145068046695,0,0.173769923305,0.215172084028,0.157898325709,0.164658375524,0.142168527825,0.240167292915,0.660465097211,0.657624732816,0.64222642565,0.652500019906,0.662806907315,0.714180894763,0.527282973793,0.550662590238,0.4931569842,0.638753787866,0.581604965215,0.690298369559,0.647213108123,0.650229977957,0.636045227292,0.661171842015,0.583999319128,0.592799368239,0.599287944305
"Ileum7",0.600921595977,0.601557280641,0.594434273139,0.532197395435,0.592326458274,0.615211976571,0.570147814324,0.472106087789,0.492106808107,0.494883636599,0.543297894224,0.42390833441,0.490297586376,0.15470389401,0.136508750696,0.173769923305,0,0.166409892299,0.135301493872,0.136097065265,0.201906758434,0.217010433386,0.673341329406,0.669941482045,0.654614622321,0.665948311375,0.675966343544,0.725933495034,0.538396349002,0.562250349103,0.507473161679,0.650214106671,0.584913808716,0.693467061994,0.66037321545,0.660940251914,0.647150245061,0.675084517094,0.607907774399,0.60523375339,0.611455628166
"Ileum9",0.579541281722,0.577461188238,0.57057647172,0.510985531874,0.571788490581,0.588539989364,0.537870113927,0.448571292354,0.45649362628,0.459961135756,0.511499262727,0.387779384295,0.445888114487,0.162054141565,0.159652809839,0.215172084028,0.166409892299,0,0.148149753679,0.137361049782,0.207072326675,0.142836254385,0.653080953065,0.649214200112,0.632271320674,0.645214994016,0.653640361521,0.708101488257,0.512884791441,0.536420922216,0.484720211252,0.628244033922,0.562652080989,0.672358545593,0.638406899813,0.640489565829,0.62817349775,0.651293072367,0.597328999894,0.581951975183,0.593166334185
"Lmid2",0.598878891035,0.594069723871,0.593361898859,0.525722811993,0.587837125722,0.613752687909,0.562642508406,0.487059186589,0.495380555287,0.502380304585,0.5485075745,0.435091234542,0.488213220428,0.101566378918,0.12456415019,0.157898325709,0.135301493872,0.148149753679,0,0.106577762101,0.190555097034,0.192670229926,0.669223114206,0.665287167909,0.647457002353,0.660901819317,0.669286324848,0.72144771369,0.5307476082,0.555000116595,0.499459162629,0.645170700655,0.58467309245,0.693414723552,0.65179902767,0.657683928178,0.642012501829,0.66938146366,0.602221705105,0.599521115806,0.60711847822
"Lmid3",0.60347336684,0.59775664425,0.597344975226,0.530168476812,0.591750460655,0.617405354226,0.570556612119,0.49258495998,0.498412956,0.50254169345,0.550912373077,0.424505908381,0.488369381805,0.122580484657,0.116403577361,0.164658375524,0.136097065265,0.137361049782,0.106577762101,0,0.185909858903,0.160920580929,0.672310048181,0.668639680422,0.652093306968,0.663515026146,0.673964949029,0.724611236317,0.537204189571,0.561443317636,0.505846654316,0.649822340624,0.586690739077,0.698059736851,0.657589183031,0.660286635707,0.648105922836,0.672186448495,0.603188387512,0.602341632793,0.609429193307
"Lmid5",0.580063848765,0.578525001837,0.576164312843,0.510003136747,0.569820471908,0.597548142873,0.556890632516,0.480779096985,0.484669601659,0.491420639311,0.532214188116,0.418047699094,0.47175823082,0.192725262274,0.182735680064,0.142168527825,0.201906758434,0.207072326675,0.190555097034,0.185909858903,0,0.216965416874,0.653870372938,0.652464503755,0.637871009325,0.646502927139,0.657889061986,0.709763335458,0.525546794706,0.550316130999,0.493557810377,0.635209165355,0.566307284494,0.674912086966,0.63322976281,0.632303640554,0.621824452519,0.647086190334,0.561131816735,0.574333616414,0.581844160254
