"","Amid12","Amid39","Amid40","Amid41","Amid46","Amid49","Amid7","Ileum12","Ileum17","Ileum18","Ileum19","Ileum20","Ileum21","Ileum2","Ileum3","Ileum5","Ileum7","Ileum9","Lmid2","Lmid3","Lmid5","Lmid9","Paunch12","Paunch17","Paunch18","Paunch19","Paunch20","Paunch21","Paunch2","Paunch3","Paunch5","Paunch9","hind12","hind39","hind40","hind41","hind46","hind48","hind49","hind4","hind7"
"Paunch20",0.963380281690141,1,0.997118155619596,1,0.994134897360704,0.997183098591549,0.985632183908046,0.940397350993378,0.988938053097345,0.987146529562982,0.983606557377049,0.987068965517241,0.983213429256595,0.998556998556999,0.994778067885117,0.993016759776536,0.994350282485876,0.994955863808323,0.998687664041995,0.997445721583653,0.994836488812392,0.996138996138996,0.746,0.778225806451613,0.755102040816326,0.782426778242678,0,0.850746268656716,0.843478260869565,0.822784810126582,0.862385321100917,0.805504587155963,0.93646408839779,0.983471074380165,0.968215158924205,0.957393483709273,0.977443609022556,0.942408376963351,0.977611940298508,0.925824175824176,0.975138121546961
"Paunch21",0.968627450980392,0.995833333333333,0.995867768595041,1,0.991525423728814,0.996,0.987755102040816,0.961218836565097,1,1,0.996240601503759,0.997252747252747,0.936666666666667,0.998299319727891,0.996983408748115,0.996742671009772,0.998349834983498,0.995645863570392,1,0.998527245949926,1,0.99702823179792,0.842572062084257,0.832167832167832,0.82815734989648,0.836585365853659,0.850746268656716,0,0.873239436619718,0.883435582822086,0.89247311827957,0.864864864864865,0.947368421052632,0.976744186046512,0.964052287581699,0.956375838926175,0.976351351351351,0.939716312056738,0.983388704318937,0.916666666666667,0.972972972972973
"Paunch2",0.96816976127321,1,0.994550408719346,0.997175141242938,0.991689750692521,0.994666666666667,0.989189189189189,0.924892703862661,0.969827586206897,0.982843137254902,0.973890339425587,0.961945031712474,0.960280373831776,0.926426426426426,0.931081081081081,0.932374100719425,0.93768115942029,0.920844327176781,0.92896174863388,0.92676431424767,0.942307692307692,0.937665782493369,0.853097345132743,0.868231046931408,0.846666666666667,0.847036328871893,0.843478260869565,0.873239436619718,0,0.782608695652174,0.795112781954887,0.795698924731183,0.942708333333333,0.981723237597911,0.962529274004684,0.954545454545455,0.976133651551313,0.942786069651741,0.981132075471698,0.935400516795866,0.973821989528796
"Paunch3",0.975409836065574,0.997159090909091,0.991477272727273,0.994100294985251,0.988439306358382,0.991666666666667,0.977272727272727,0.927312775330396,0.968888888888889,0.982233502538071,0.97289972899729,0.97198275862069,0.963942307692308,0.956845238095238,0.94429347826087,0.952517985611511,0.957971014492754,0.951760104302477,0.959459459459459,0.956521739130435,0.963157894736842,0.964473684210526,0.840950639853748,0.845574387947269,0.831034482758621,0.845098039215686,0.822784810126582,0.883435582822086,0.782608695652174,0,0.803435114503817,0.770093457943925,0.949061662198391,0.972677595628415,0.953658536585366,0.955555555555556,0.977832512315271,0.943444730077121,0.975490196078431,0.932975871313673,0.970027247956403
"Paunch5",0.973134328358209,1,0.996904024767802,1,0.993690851735016,0.996978851963746,0.987692307692308,0.927058823529412,0.959134615384615,0.972222222222222,0.976470588235294,0.957943925233645,0.958333333333333,0.924558587479936,0.921965317919075,0.904088050314465,0.943164362519201,0.936726272352132,0.932080924855491,0.935664335664336,0.910505836575875,0.935211267605634,0.870786516853933,0.876447876447876,0.868881118881119,0.865853658536585,0.862385321100917,0.89247311827957,0.795112781954887,0.803435114503817,0,0.836734693877551,0.953623188405797,0.979289940828402,0.963541666666667,0.962962962962963,0.976,0.935574229691877,0.984251968503937,0.920588235294118,0.970326409495549
"Paunch9",0.964088397790055,1,1,1,0.997134670487106,1,0.98876404494382,0.943600867678959,0.989106753812636,0.9975,0.978436657681941,0.989406779661017,0.97624703087886,0.994261119081779,0.992217898832685,0.988888888888889,0.991584852734923,0.987405541561713,0.993464052287582,0.993646759847522,0.98974358974359,0.991025641025641,0.792380952380952,0.825670498084291,0.787119856887299,0.817269076305221,0.805504587155963,0.864864864864865,0.795698924731183,0.770093457943925,0.836734693877551,0,0.940540540540541,0.983783783783784,0.961259079903148,0.958128078817734,0.977832512315271,0.943444730077121,0.987893462469734,0.924324324324324,0.978378378378378
"hind12",0.442857142857143,0.89873417721519,0.858974358974359,0.958333333333333,0.864864864864865,0.897727272727273,0.880952380952381,0.976851851851852,0.984615384615385,0.977272727272727,0.963302752293578,0.990430622009569,0.962264150943396,1,0.998039215686275,1,0.995565410199557,0.998137802607076,1,1,1,1,0.942528735632184,0.945288753799392,0.943589743589744,0.93046357615894,0.93646408839779,0.947368421052632,0.942708333333333,0.949061662198391,0.953623188405797,0.940540540540541,0,0.720930232558139,0.765151515151515,0.702479338842975,0.808,0.693693693693694,0.821705426356589,0.766355140186916,0.755555555555556
"hind39",0.671428571428571,0.775862068965517,0.82258064516129,0.886792452830189,0.807017543859649,0.859154929577465,0.835820895522388,0.980099502487562,0.988888888888889,0.982905982905983,0.989583333333333,0.989637305699482,0.972413793103448,1,1,1,0.995402298850575,0.998080614203455,1,1,1,1,0.979710144927536,0.984662576687117,0.982005141388175,0.973244147157191,0.983471074380165,0.976744186046512,0.981723237597911,0.972677595628415,0.979289940828402,0.983783783783784,0.720930232558139,0,0.675675675675676,0.718181818181818,0.70873786407767,0.71,0.740740740740741,0.884615384615385,0.753246753246753
"hind40",0.76271186440678,0.902654867256637,0.8,0.912621359223301,0.869158878504673,0.792792792792793,0.889830508474576,0.980237154150198,0.987068965517241,0.982248520710059,0.986486486486487,0.987755102040816,0.974619289340102,1,0.998171846435101,0.997991967871486,0.995901639344262,0.998257839721254,1,1,1,1,0.961538461538462,0.973262032085562,0.965437788018433,0.956521739130435,0.968215158924205,0.964052287581699,0.962529274004684,0.953658536585366,0.963541666666667,0.961259079903148,0.765151515151515,0.675675675675676,0,0.47244094488189,0.48780487804878,0.671532846715328,0.578947368421053,0.858108108108108,0.788617886178862
"hind41",0.771929824561403,0.927272727272727,0.846153846153846,0.907216494845361,0.883495145631068,0.803738317757009,0.91304347826087,0.983870967741935,0.991189427312775,0.98780487804878,0.993006993006993,0.991666666666667,0.994871794871795,1,1,1,0.995850622406639,1,1,1,1,1,0.955497382198953,0.964383561643836,0.957647058823529,0.949554896142433,0.957393483709273,0.956375838926175,0.954545454545455,0.955555555555556,0.962962962962963,0.958128078817734,0.702479338842975,0.718181818181818,0.47244094488189,0,0.548387096774194,0.676691729323308,0.613636363636364,0.818840579710145,0.788135593220339
"hind46",0.842105263157895,0.9,0.833333333333333,0.911111111111111,0.861702127659574,0.8,0.916666666666667,0.987551867219917,0.990867579908676,0.987179487179487,0.992592592592593,0.991379310344828,0.983783783783784,1,1,0.997933884297521,0.9957805907173,0.998214285714286,1,1,1,1,0.97911227154047,0.977900552486188,0.981264637002342,0.976331360946746,0.977443609022556,0.976351351351351,0.976133651551313,0.977832512315271,0.976,0.977832512315271,0.808,0.70873786407767,0.48780487804878,0.548387096774194,0,0.736842105263158,0.565573770491803,0.908450704225352,0.826086956521739
"hind48",0.707070707070707,0.895833333333333,0.863157894736842,0.906976744186046,0.880434782608696,0.884615384615385,0.892156862745098,0.974358974358974,0.976415094339623,0.973333333333333,0.976744186046512,0.977777777777778,0.96045197740113,1,0.998109640831758,0.997916666666667,0.995744680851064,0.998201438848921,1,1,1,1,0.93972602739726,0.939130434782609,0.938423645320197,0.93125,0.942408376963351,0.939716312056738,0.942786069651741,0.943444730077121,0.935574229691877,0.943444730077121,0.693693693693694,0.71,0.671532846715328,0.676691729323308,0.736842105263158,0,0.787234042553192,0.752066115702479,0.798165137614679
"hind49",0.836206896551724,0.933962264150943,0.802083333333333,0.89010989010989,0.842105263157895,0.67741935483871,0.878504672897196,0.983539094650206,0.986425339366516,0.974522292993631,0.985401459854015,0.982832618025751,0.973118279569892,1,0.998134328358209,1,0.9958071278826,0.998223801065719,1,1,1,1,0.976623376623377,0.978082191780822,0.983758700696056,0.970501474926254,0.977611940298508,0.983388704318937,0.981132075471698,0.975490196078431,0.984251968503937,0.987893462469734,0.821705426356589,0.740740740740741,0.578947368421053,0.613636363636364,0.565573770491803,0.787234042553192,0,0.939597315436242,0.8
"hind4",0.826530612244898,0.966666666666667,0.978494623655914,0.9875,0.977272727272727,0.990196078431373,0.850574712643678,0.977477477477477,0.985074626865672,0.985611510791367,0.965217391304348,0.985981308411215,0.976047904191617,1,1,0.997858672376874,0.99562363238512,0.998158379373849,1,1,1,1,0.915942028985507,0.923780487804878,0.928205128205128,0.895973154362416,0.925824175824176,0.916666666666667,0.935400516795866,0.932975871313673,0.920588235294118,0.924324324324324,0.766355140186916,0.884615384615385,0.858108108108108,0.818840579710145,0.908450704225352,0.752066115702479,0.939597315436242,0,0.831683168316832
"hind7",0.79746835443038,0.926470588235294,0.863636363636364,0.948275862068966,0.888888888888889,0.878378378378378,0.666666666666667,0.980295566502463,0.983425414364641,0.974576271186441,0.96875,0.98974358974359,0.972789115646258,1,0.997983870967742,0.997762863534676,0.995423340961098,1,1,1,1,1,0.967930029154519,0.972222222222222,0.971576227390181,0.956081081081081,0.975138121546961,0.972972972972973,0.973821989528796,0.970027247956403,0.970326409495549,0.978378378378378,0.755555555555556,0.753246753246753,0.788617886178862,0.788135593220339,0.826086956521739,0.798165137614679,0.8,0.831683168316832,0
